Kanvas,Components,Configure component styles,"In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to configure the style of a component.",All,Closed,,,x,,x,Kanvas,,,,https://docs.layer5.io/kanvas/getting-started/working-with-components/,,X,X,X,X,,X,X,,,,,,af9f2e20-1cae-41ac-94b2-379fddc2660f,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('af9f2e20-1cae-41ac-94b2-379fddc2660f','Kanvas','Components','Configure component styles','In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to configure the style of a component.');",,FALSE,,,Test present in Kanvas
Kanvas,Components,Reset component styles,"In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to reset a component to it's initial style.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,faa0cb66-af78-4a6f-84f0-3bfae7254276,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('faa0cb66-af78-4a6f-84f0-3bfae7254276','Kanvas','Components','Reset component styles','In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to reset a component to it's initial style.');",,FALSE,,,
Kanvas,Components,Resize components,"In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to reset a component to it's initial style.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,faa0cb66-af78-4a6f-84f0-3bfae7254276,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('faa0cb66-af78-4a6f-84f0-3bfae7254276','Kanvas','Components','Resize components','In Kanvas, a Component is a fundamental building block used to represent and define the infrastructure under management. Each component provides granular and specific support for your infrastructure and applications. This permission grants the user the ability to reset a component to it's initial style.');",,FALSE,,,
Kanvas,Shapes,Delete shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a section from canvas.",All,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,FALSE,,,
Kanvas,Shapes,Delete shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a shape from canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,436d24e5-4a0d-4298-b94d-394d6e489ec3,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('436d24e5-4a0d-4298-b94d-394d6e489ec3','Kanvas','Shapes','Delete shapes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a shape from canvas.');",,FALSE,,,Planned but no test yet
Kanvas,Shapes,Clone shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a shape  on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,74a27b19-1614-46ca-94f2-c1cc96b1e610,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('74a27b19-1614-46ca-94f2-c1cc96b1e610','Kanvas','Shapes','Clone shapes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a shape  on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Shapes,Copy shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a shape on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,7f5dd8ef-eef0-4693-b918-9571c1214ad3,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('7f5dd8ef-eef0-4693-b918-9571c1214ad3','Kanvas','Shapes','Copy shapes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a shape on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Shapes,Lock shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a shape on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,6f196e4d-0626-47af-8721-1364f5f2f5f2,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('6f196e4d-0626-47af-8721-1364f5f2f5f2','Kanvas','Shapes','Lock shapes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a shape on canvas.');",,FALSE,,,
Kanvas,Shapes,Add shapes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new shapes on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,35ce3654-7d96-4898-9398-364bcbe49c45,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('35ce3654-7d96-4898-9398-364bcbe49c45','Kanvas','Shapes','Add shapes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new shapes on canvas.');",,FALSE,,,
Kanvas,Shapes,Configure shape styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of shapes present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,461c58a2-293d-40ef-bd85-16df143feea1,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('461c58a2-293d-40ef-bd85-16df143feea1','Kanvas','Shapes','Configure shape styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of shapes present on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Shapes,Reset shape styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of shapes present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,73d6fda8-8ea8-4b0f-ad89-ad6b549b28d0,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('73d6fda8-8ea8-4b0f-ad89-ad6b549b28d0','Kanvas','Shapes','Reset shape styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of shapes present on canvas.');",,FALSE,,,
Kanvas,Textboxes,Delete textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a textbox from canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,67132e28-d52a-4fbd-a697-16d19f3505bd,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('67132e28-d52a-4fbd-a697-16d19f3505bd','Kanvas','Textboxes','Delete textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a textbox from canvas.');",,FALSE,,,Planned but no test yet
Kanvas,Textboxes,Clone textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a textbox on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,7dea5e81-a2cb-4f95-8855-b19e3756c0ab,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('7dea5e81-a2cb-4f95-8855-b19e3756c0ab','Kanvas','Textboxes','Clone textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a textbox on canvas.');",,FALSE,,,
Kanvas,Textboxes,Copy textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a textbox on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,6dbd7813-a9c4-454b-b3a6-c1eae313c791,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('6dbd7813-a9c4-454b-b3a6-c1eae313c791','Kanvas','Textboxes','Copy textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a textbox on canvas.');",,FALSE,,,
Kanvas,Textboxes,Lock textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a textbox on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,56c1ae0d-cf71-43ce-9453-6dd447e6dd8f,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('56c1ae0d-cf71-43ce-9453-6dd447e6dd8f','Kanvas','Textboxes','Lock textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a textbox on canvas.');",,FALSE,,,
Kanvas,Textboxes,Add textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new textboxes on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,9366be38-96f4-4a84-aff0-e17148a8a358,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('9366be38-96f4-4a84-aff0-e17148a8a358','Kanvas','Textboxes','Add textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new textboxes on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Textboxes,Configure textbox styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of textboxes present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,0653814a-0266-4d55-bc52-6ef17ebcf03d,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('0653814a-0266-4d55-bc52-6ef17ebcf03d','Kanvas','Textboxes','Configure textbox styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of textboxes present on canvas.');",,FALSE,,,
Kanvas,Textboxes,Reset textbox styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of textboxes present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,26815ca4-1fec-43fc-a8aa-9669719632a4,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('26815ca4-1fec-43fc-a8aa-9669719632a4','Kanvas','Textboxes','Reset textbox styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of textboxes present on canvas.');",,FALSE,,,
Kanvas,Sections,Delete sections,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a section from canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,7b7377c8-2160-42eb-a130-4a69ab1225ed,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('7b7377c8-2160-42eb-a130-4a69ab1225ed','Kanvas','Sections','Delete sections','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to delete a section from canvas.');",,FALSE,,,Planned but no test yet
Kanvas,Sections,Clone sections,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a section on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,41de8c25-71c1-4fc5-9230-c018af8f1e41,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('41de8c25-71c1-4fc5-9230-c018af8f1e41','Kanvas','Sections','Clone sections','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a section on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Sections,Copy sections,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a section on canvas.",All,Closed,Free,,x,,x,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,c05ca2ed-262d-4dc1-aa10-69b93dbe4e39,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('c05ca2ed-262d-4dc1-aa10-69b93dbe4e39','Kanvas','Sections','Copy sections','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to clone a section on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Sections,Lock sections,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a section on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,fcfbc9ee-3824-45e9-ba50-c4c6ec52779b,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('fcfbc9ee-3824-45e9-ba50-c4c6ec52779b','Kanvas','Sections','Lock sections','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to lock a section on canvas.');",,FALSE,,,
Kanvas,Sections,Add sections,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new sections on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,d15a960c-d4d5-4656-94e5-7a1e116fa610,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('d15a960c-d4d5-4656-94e5-7a1e116fa610','Kanvas','Sections','Add sections','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add new sections on canvas.');",,FALSE,,,
Kanvas,Sections,Configure section styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of sections present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,66c06b53-c174-415d-b88b-0d8c858c4034,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('66c06b53-c174-415d-b88b-0d8c858c4034','Kanvas','Sections','Configure section styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to configure the styles of sections present on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Sections,Reset section styles,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of sections present on canvas.",All,Closed,,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,21bce984-73c1-4025-acd5-f18cdbd796db,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('21bce984-73c1-4025-acd5-f18cdbd796db','Kanvas','Sections','Reset section styles','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to reset the styles of sections present on canvas.');",,FALSE,,,
Kanvas,Design Patterns,Add text to textboxes,"Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add text to the textboxes currently on canvas.",All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,https://docs.layer5.io/kanvas/designer/understanding-tool-modes/,,X,X,X,X,,X,X,,,,,,e0fabc93-1566-4780-934d-adddf2275f64,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('e0fabc93-1566-4780-934d-adddf2275f64','Kanvas','Design Patterns','Add text to textboxes','Kanvas Designer allows users to draw shapes, lines, text, add custom styles, images and icons to represent the components and relationships of Kubernetes clusters as they see fit. This permission grants the user the ability to add text to the textboxes currently on canvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Create dynamic fieldrefs,,All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,,,,,,,,,,,,,,,2a2a61b6-9fda-4cc6-86e9-1a71a54863c7,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('2a2a61b6-9fda-4cc6-86e9-1a71a54863c7','Kanvas','Design Patterns','Create dynamic fieldrefs','');",,FALSE,,,Planned but no test yet
Kanvas,Design Patterns,Configure edge handles,,All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,23f7adfe-de4b-42be-a3cd-f7f34d83c319,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('23f7adfe-de4b-42be-a3cd-f7f34d83c319','Kanvas','Design Patterns','Configure edge handles','');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Delete edge handles,,All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,3e1b0633-06a9-4be9-a6fb-c15cc453834f,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('3e1b0633-06a9-4be9-a6fb-c15cc453834f','Kanvas','Design Patterns','Delete edge handles','');",,FALSE,,,Planned but no test yet
Kanvas,Design Patterns,Use heirarchical relationships,,All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,https://docs.layer5.io/kanvas/concepts/relationships/#2-hierarchical-relationships,,,,,,,,,,,,,,a6552d56-1712-45cc-8b96-05ba419c357c,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('a6552d56-1712-45cc-8b96-05ba419c357c','Kanvas','Design Patterns','Use heirarchical relationships','');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Use inventory relationships,,All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,,,,,,,,,,,,,,,ab2bbc88-b0e2-4267-9663-a554cd0a7e26,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('ab2bbc88-b0e2-4267-9663-a554cd0a7e26','Kanvas','Design Patterns','Use inventory relationships','');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Change design layout,"Like a Google Doc, Designs are a user's primary tool for collaborative authorship of their infrastructure and services. A Design describes all the resources and their properties that users wants for a single deployment based on Meshery’s declarative syntax. This permission grants the user the ability to change the layout of the components in the design.",All,Closed,Free,x,x,,,Kanvas,v0.7.0,,,,,X,X,X,X,,X,X,,,,,,e4fcd40d-4e5d-4c2b-9d76-1f92ccfe8edd,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('e4fcd40d-4e5d-4c2b-9d76-1f92ccfe8edd','Kanvas','Design Patterns','Change design layout','Like a Google Doc, Designs are a user's primary tool for collaborative authorship of their infrastructure and services. A Design describes all the resources and their properties that users wants for a single deployment based on Meshery’s declarative syntax. This permission grants the user the ability to change the layout of the components in the design.');",,FALSE,,,Planned but no test yet
Kanvas,Design Patterns,Undo or Redo,This permission grants the user the ability to undo/redo any action in done in Kanvas,All,Closed,Team,x,x,,,Kanvas,v0.7.0,X,,https://docs.layer5.io/kanvas/designer/understanding-tool-modes/,,X,X,X,X,,X,X,,,,,,1ae55743-0496-45f7-9a42-aabb7f0d6c70,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('1ae55743-0496-45f7-9a42-aabb7f0d6c70','Kanvas','Design Patterns','Undo or Redo','This permission grants the user the ability to undo/redo any action in done in Kanvas');",,FALSE,,,
Kanvas,Design Patterns,Use Pencil,Pencil is mouse/tool mode available in Kanvas that allows users to draw freehand shapes. This permission grants user the ability to use the pencil mode in Kanvas.,All,Closed,Free,x,x,,,Kanvas,,,,https://docs.layer5.io/kanvas/designer/understanding-tool-modes/,,X,X,X,X,,X,X,,,,,,02c7afe9-44b2-4fe7-8c8b-1c12a0da600f,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('02c7afe9-44b2-4fe7-8c8b-1c12a0da600f','Kanvas','Design Patterns','Use Pencil','Pencil is mouse/tool mode available in Kanvas that allows users to draw freehand shapes. This permission grants user the ability to use the pencil mode in Kanvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Use Pen,Pen is a mouse/tool mode available in Kanvas that allows users to draw edges from one component to another. This permission grants user the ability to use the pencil mode in Kanvas.,All,Closed,Free,x,x,,,Kanvas,,,,https://docs.layer5.io/kanvas/designer/understanding-tool-modes/,,X,X,X,X,,X,X,,,,,,b5aaeaf2-a563-4e7a-a556-7670a41cc946,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('b5aaeaf2-a563-4e7a-a556-7670a41cc946','Kanvas','Design Patterns','Use Pen','Pen is a mouse/tool mode available in Kanvas that allows users to draw edges from one component to another. This permission grants user the ability to use the pencil mode in Kanvas.');",,FALSE,,,Test present in Kanvas
Kanvas,Design Patterns,Whiteboarding,"Ability to freeform draw any shapes, draw edges",All,Closed,Free,x,x,,,Kanvas,v0.7.0,X,,https://docs.layer5.io/kanvas/designer/whiteboarding/,,X,X,X,X,,X,X,,,,,,dd64b24d-fd22-4123-94fc-a1f235f7f514,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('dd64b24d-fd22-4123-94fc-a1f235f7f514','Kanvas','Design Patterns','Whiteboarding','Ability to freeform draw any shapes, draw edges');",,FALSE,,,Planned but no test yet
Kanvas,Visual Design,Visual Design,"Drag-n-drop cloud native infrastructure designer to configure, model, and deploy your workloads",All,Closed,Free,x,x,,,Kanvas,v0.5.0,X,,https://docs.layer5.io/kanvas/getting-started/import-designs/,,,,,,,,,,,,,,5ea237bb-013e-412f-9dbf-394a6d27a027,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('5ea237bb-013e-412f-9dbf-394a6d27a027','Kanvas','Visual Design','Visual Design','Drag-n-drop cloud native infrastructure designer to configure, model, and deploy your workloads');",,FALSE,,,
Kanvas,Meshery Model,Models,Generator for GCP via K8s CRDs,All,Open,Free,x,x,,,Server,v0.8.0,,,MISSING,,,,,,,,,,,,,,8a10b666-b5f8-4310-90da-9c33ceae4058,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('8a10b666-b5f8-4310-90da-9c33ceae4058','Kanvas','Meshery Model','Models','Generator for GCP via K8s CRDs');",,FALSE,,,
Kanvas,Meshery Model,Models,Generator for AWS via K8s CRDs,All,Open,Free,x,x,,,Server,v0.8.0,,,MISSING,,,,,,,,,,,,,,341ffd3c-267a-468f-b251-5e90a9c764e0,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('341ffd3c-267a-468f-b251-5e90a9c764e0','Kanvas','Meshery Model','Models','Generator for AWS via K8s CRDs');",,FALSE,,,
Kanvas,Kanvas actions,View help center,Help center houses various ways through which the users might try to learn more about the Kanvas and it's features or reach out through various channels for help. This permission grants the user the ability to view the help center and use it's features ,All,,,,,,,Kanvas,,,,MISSING,,X,X,X,X,,X,X,,,,,,1a7eab59-2f09-45a5-9ad3-b02faf0f8f6a,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('1a7eab59-2f09-45a5-9ad3-b02faf0f8f6a','Kanvas','Kanvas actions','View help center','Help center houses various ways through which the users might try to learn more about the Kanvas and it's features or reach out through various channels for help. This permission grants the user the ability to view the help center and use it's features ');",,FALSE,,,
Kanvas,Kanvas actions,Screenshot Canvas,The canvas is where the design and all it's components are displayed. This permission grants the user the ability to take a screenshot of the current state of canvas,All,,,,,,,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,31994492-1bae-400d-835b-1a4ff63e9e15,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('31994492-1bae-400d-835b-1a4ff63e9e15','Kanvas','Kanvas actions','Screenshot Canvas','The canvas is where the design and all it's components are displayed. This permission grants the user the ability to take a screenshot of the current state of canvas');",,FALSE,,,
Kanvas,Kanvas actions,Configure visible layers,"Layers refer to the collection of various entities present on the canvas, for example, components, relationships, component badges, etc. This permission grants the user the ability to decide which entities to display/hide on the canvas.",All,,,,,,,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,5417ccdb-46fe-467d-b408-d4705cd4d78b,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('5417ccdb-46fe-467d-b408-d4705cd4d78b','Kanvas','Kanvas actions','Configure visible layers','Layers refer to the collection of various entities present on the canvas, for example, components, relationships, component badges, etc. This permission grants the user the ability to decide which entities to display/hide on the canvas.');",,FALSE,,,
Kanvas,Design Patterns,Create blank design in Kanvas,The canvas is where the design and all it's components are displayed and configured. This permission grants the user the ability to remove all current entities from the canvas and create a new one to start from scratch ,,,TeamDesigner,,x,,x,Kanvas,,,,https://docs.layer5.io/kanvas/getting-started/import-designs/,,X,X,X,X,,X,X,,,,,,958e68aa-c8d4-4965-b094-636289d855f9,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('958e68aa-c8d4-4965-b094-636289d855f9','Kanvas','Design Patterns','Create blank design in Kanvas','The canvas is where the design and all it's components are displayed and configured. This permission grants the user the ability to remove all current entities from the canvas and create a new one to start from scratch ');",,FALSE,,,
Kanvas,Design Patterns,Save design in Kanvas,"Like a Google Doc, Designs are your primary tool for collaborative authorship of your infrastructure and services. A Design describes all the resources and their properties that you want for a single deployment based on Meshery’s declarative syntax. This permission grants the user the ability to save a design (while logged in)",,,TeamDesigner,,x,,x,Kanvas,,,,,,X,X,X,X,,X,X,,,,,,31096e00-0142-41fd-8680-d5212bc13c2c,"INSERT INTO keys (id, category, subcategory, function, description) VALUES ('31096e00-0142-41fd-8680-d5212bc13c2c','Kanvas','Design Patterns','Save design in Kanvas','Like a Google Doc, Designs are your primary tool for collaborative authorship of your infrastructure and services. A Design describes all the resources and their properties that you want for a single deployment based on Meshery’s declarative syntax. This permission grants the user the ability to save a design (while logged in)');",,FALSE,,,
Kanvas,Design Review,Collaborative Design Review,In-line commenting. Threaded discussions. Notifications w/user mentions. Silence notifications. Resolve and reopen comments. Comment history.,,,TeamDesigner,,x,,x,Kanvas,v0.7.0,x,,https://docs.layer5.io/kanvas/designer/comments/,,,,,,,,,,,,,,,,,FALSE,,,
